ID,storySignifier,domain,outcomeXexpect,emotion,rating,model,study
46,G8D5BH,project,BH,Anger,0,Human,1
46,G8D5BH,project,BH,Hate,0,Human,1
46,G8D5BH,project,BH,Contempt,0,Human,1
46,G8D5BH,project,BH,Disgust,0,Human,1
46,G8D5BH,project,BH,Fear,2,Human,1
46,G8D5BH,project,BH,Disappointment,2,Human,1
46,G8D5BH,project,BH,Shame,2,Human,1
46,G8D5BH,project,BH,Regret,2,Human,1
46,G8D5BH,project,BH,Guilt,2,Human,1
46,G8D5BH,project,BH,Sadness,2,Human,1
46,G8D5BH,project,BH,Compassion,0,Human,1
46,G8D5BH,project,BH,Relief,2,Human,1
46,G8D5BH,project,BH,Admiration,0,Human,1
46,G8D5BH,project,BH,Love,0,Human,1
46,G8D5BH,project,BH,Contentment,2,Human,1
46,G8D5BH,project,BH,Pleasure,0,Human,1
46,G8D5BH,project,BH,Joy,0,Human,1
46,G8D5BH,project,BH,Pride,0,Human,1
46,G8D5BH,project,BH,Amusement,0,Human,1
46,G8D5BH,project,BH,Interest,2,Human,1
46,G8D4BL,exam,BL,Anger,1,Human,1
46,G8D4BL,exam,BL,Hate,0,Human,1
46,G8D4BL,exam,BL,Contempt,0,Human,1
46,G8D4BL,exam,BL,Disgust,0,Human,1
46,G8D4BL,exam,BL,Fear,3,Human,1
46,G8D4BL,exam,BL,Disappointment,3,Human,1
46,G8D4BL,exam,BL,Shame,3,Human,1
46,G8D4BL,exam,BL,Regret,3,Human,1
46,G8D4BL,exam,BL,Guilt,3,Human,1
46,G8D4BL,exam,BL,Sadness,3,Human,1
46,G8D4BL,exam,BL,Compassion,0,Human,1
46,G8D4BL,exam,BL,Relief,2,Human,1
46,G8D4BL,exam,BL,Admiration,0,Human,1
46,G8D4BL,exam,BL,Love,0,Human,1
46,G8D4BL,exam,BL,Contentment,0,Human,1
46,G8D4BL,exam,BL,Pleasure,0,Human,1
46,G8D4BL,exam,BL,Joy,0,Human,1
46,G8D4BL,exam,BL,Pride,0,Human,1
46,G8D4BL,exam,BL,Amusement,0,Human,1
46,G8D4BL,exam,BL,Interest,3,Human,1
47,G8D3BH,basketball,BH,Anger,1,Human,1
47,G8D3BH,basketball,BH,Hate,0,Human,1
47,G8D3BH,basketball,BH,Contempt,0,Human,1
47,G8D3BH,basketball,BH,Disgust,0,Human,1
47,G8D3BH,basketball,BH,Fear,0,Human,1
47,G8D3BH,basketball,BH,Disappointment,6,Human,1
47,G8D3BH,basketball,BH,Shame,3,Human,1
47,G8D3BH,basketball,BH,Regret,3,Human,1
47,G8D3BH,basketball,BH,Guilt,3,Human,1
47,G8D3BH,basketball,BH,Sadness,5,Human,1
47,G8D3BH,basketball,BH,Compassion,0,Human,1
47,G8D3BH,basketball,BH,Relief,0,Human,1
47,G8D3BH,basketball,BH,Admiration,0,Human,1
47,G8D3BH,basketball,BH,Love,0,Human,1
47,G8D3BH,basketball,BH,Contentment,0,Human,1
47,G8D3BH,basketball,BH,Pleasure,0,Human,1
47,G8D3BH,basketball,BH,Joy,0,Human,1
47,G8D3BH,basketball,BH,Pride,0,Human,1
47,G8D3BH,basketball,BH,Amusement,0,Human,1
47,G8D3BH,basketball,BH,Interest,0,Human,1
47,G8D2BL,social_old,BL,Anger,0,Human,1
47,G8D2BL,social_old,BL,Hate,0,Human,1
47,G8D2BL,social_old,BL,Contempt,0,Human,1
47,G8D2BL,social_old,BL,Disgust,0,Human,1
47,G8D2BL,social_old,BL,Fear,0,Human,1
47,G8D2BL,social_old,BL,Disappointment,1,Human,1
47,G8D2BL,social_old,BL,Shame,0,Human,1
47,G8D2BL,social_old,BL,Regret,1,Human,1
47,G8D2BL,social_old,BL,Guilt,0,Human,1
47,G8D2BL,social_old,BL,Sadness,0,Human,1
47,G8D2BL,social_old,BL,Compassion,0,Human,1
47,G8D2BL,social_old,BL,Relief,0,Human,1
47,G8D2BL,social_old,BL,Admiration,0,Human,1
47,G8D2BL,social_old,BL,Love,0,Human,1
47,G8D2BL,social_old,BL,Contentment,4,Human,1
47,G8D2BL,social_old,BL,Pleasure,3,Human,1
47,G8D2BL,social_old,BL,Joy,3,Human,1
47,G8D2BL,social_old,BL,Pride,0,Human,1
47,G8D2BL,social_old,BL,Amusement,0,Human,1
47,G8D2BL,social_old,BL,Interest,0,Human,1
47,G8D1GH,pottery,GH,Anger,0,Human,1
47,G8D1GH,pottery,GH,Hate,0,Human,1
47,G8D1GH,pottery,GH,Contempt,0,Human,1
47,G8D1GH,pottery,GH,Disgust,0,Human,1
47,G8D1GH,pottery,GH,Fear,0,Human,1
47,G8D1GH,pottery,GH,Disappointment,0,Human,1
47,G8D1GH,pottery,GH,Shame,0,Human,1
47,G8D1GH,pottery,GH,Regret,0,Human,1
47,G8D1GH,pottery,GH,Guilt,0,Human,1
47,G8D1GH,pottery,GH,Sadness,0,Human,1
47,G8D1GH,pottery,GH,Compassion,0,Human,1
47,G8D1GH,pottery,GH,Relief,6,Human,1
47,G8D1GH,pottery,GH,Admiration,0,Human,1
47,G8D1GH,pottery,GH,Love,0,Human,1
47,G8D1GH,pottery,GH,Contentment,6,Human,1
47,G8D1GH,pottery,GH,Pleasure,6,Human,1
47,G8D1GH,pottery,GH,Joy,6,Human,1
47,G8D1GH,pottery,GH,Pride,4,Human,1
47,G8D1GH,pottery,GH,Amusement,4,Human,1
47,G8D1GH,pottery,GH,Interest,0,Human,1
47,G8D5GL,project,GL,Anger,0,Human,1
47,G8D5GL,project,GL,Hate,0,Human,1
47,G8D5GL,project,GL,Contempt,0,Human,1
47,G8D5GL,project,GL,Disgust,0,Human,1
47,G8D5GL,project,GL,Fear,0,Human,1
47,G8D5GL,project,GL,Disappointment,0,Human,1
47,G8D5GL,project,GL,Shame,0,Human,1
47,G8D5GL,project,GL,Regret,0,Human,1
47,G8D5GL,project,GL,Guilt,0,Human,1
47,G8D5GL,project,GL,Sadness,0,Human,1
47,G8D5GL,project,GL,Compassion,0,Human,1
47,G8D5GL,project,GL,Relief,5,Human,1
47,G8D5GL,project,GL,Admiration,0,Human,1
47,G8D5GL,project,GL,Love,0,Human,1
47,G8D5GL,project,GL,Contentment,6,Human,1
47,G8D5GL,project,GL,Pleasure,2,Human,1
47,G8D5GL,project,GL,Joy,2,Human,1
47,G8D5GL,project,GL,Pride,5,Human,1
47,G8D5GL,project,GL,Amusement,0,Human,1
47,G8D5GL,project,GL,Interest,0,Human,1
47,G8D4BH,exam,BH,Anger,0,Human,1
47,G8D4BH,exam,BH,Hate,0,Human,1
47,G8D4BH,exam,BH,Contempt,0,Human,1
47,G8D4BH,exam,BH,Disgust,2,Human,1
47,G8D4BH,exam,BH,Fear,4,Human,1
47,G8D4BH,exam,BH,Disappointment,6,Human,1
47,G8D4BH,exam,BH,Shame,4,Human,1
47,G8D4BH,exam,BH,Regret,4,Human,1
47,G8D4BH,exam,BH,Guilt,0,Human,1
47,G8D4BH,exam,BH,Sadness,4,Human,1
47,G8D4BH,exam,BH,Compassion,0,Human,1
47,G8D4BH,exam,BH,Relief,0,Human,1
47,G8D4BH,exam,BH,Admiration,0,Human,1
47,G8D4BH,exam,BH,Love,0,Human,1
47,G8D4BH,exam,BH,Contentment,0,Human,1
47,G8D4BH,exam,BH,Pleasure,0,Human,1
47,G8D4BH,exam,BH,Joy,0,Human,1
47,G8D4BH,exam,BH,Pride,0,Human,1
47,G8D4BH,exam,BH,Amusement,0,Human,1
47,G8D4BH,exam,BH,Interest,0,Human,1
47,G8D3BL,basketball,BL,Anger,1,Human,1
47,G8D3BL,basketball,BL,Hate,1,Human,1
47,G8D3BL,basketball,BL,Contempt,0,Human,1
47,G8D3BL,basketball,BL,Disgust,1,Human,1
47,G8D3BL,basketball,BL,Fear,1,Human,1
47,G8D3BL,basketball,BL,Disappointment,5,Human,1
47,G8D3BL,basketball,BL,Shame,4,Human,1
47,G8D3BL,basketball,BL,Regret,4,Human,1
47,G8D3BL,basketball,BL,Guilt,2,Human,1
47,G8D3BL,basketball,BL,Sadness,5,Human,1
47,G8D3BL,basketball,BL,Compassion,0,Human,1
47,G8D3BL,basketball,BL,Relief,0,Human,1
47,G8D3BL,basketball,BL,Admiration,0,Human,1
47,G8D3BL,basketball,BL,Love,0,Human,1
47,G8D3BL,basketball,BL,Contentment,0,Human,1
47,G8D3BL,basketball,BL,Pleasure,0,Human,1
47,G8D3BL,basketball,BL,Joy,0,Human,1
47,G8D3BL,basketball,BL,Pride,0,Human,1
47,G8D3BL,basketball,BL,Amusement,0,Human,1
47,G8D3BL,basketball,BL,Interest,0,Human,1
47,G8D2GH,social_old,GH,Anger,0,Human,1
47,G8D2GH,social_old,GH,Hate,0,Human,1
47,G8D2GH,social_old,GH,Contempt,0,Human,1
47,G8D2GH,social_old,GH,Disgust,0,Human,1
47,G8D2GH,social_old,GH,Fear,0,Human,1
47,G8D2GH,social_old,GH,Disappointment,0,Human,1
47,G8D2GH,social_old,GH,Shame,0,Human,1
47,G8D2GH,social_old,GH,Regret,0,Human,1
47,G8D2GH,social_old,GH,Guilt,0,Human,1
47,G8D2GH,social_old,GH,Sadness,0,Human,1
47,G8D2GH,social_old,GH,Compassion,0,Human,1
47,G8D2GH,social_old,GH,Relief,4,Human,1
47,G8D2GH,social_old,GH,Admiration,5,Human,1
47,G8D2GH,social_old,GH,Love,3,Human,1
47,G8D2GH,social_old,GH,Contentment,6,Human,1
47,G8D2GH,social_old,GH,Pleasure,6,Human,1
47,G8D2GH,social_old,GH,Joy,6,Human,1
47,G8D2GH,social_old,GH,Pride,6,Human,1
47,G8D2GH,social_old,GH,Amusement,0,Human,1
47,G8D2GH,social_old,GH,Interest,0,Human,1
47,G8D1GL,pottery,GL,Anger,0,Human,1
47,G8D1GL,pottery,GL,Hate,0,Human,1
47,G8D1GL,pottery,GL,Contempt,0,Human,1
47,G8D1GL,pottery,GL,Disgust,0,Human,1
47,G8D1GL,pottery,GL,Fear,0,Human,1
47,G8D1GL,pottery,GL,Disappointment,0,Human,1
47,G8D1GL,pottery,GL,Shame,0,Human,1
47,G8D1GL,pottery,GL,Regret,0,Human,1
47,G8D1GL,pottery,GL,Guilt,0,Human,1
47,G8D1GL,pottery,GL,Sadness,0,Human,1
47,G8D1GL,pottery,GL,Compassion,0,Human,1
47,G8D1GL,pottery,GL,Relief,5,Human,1
47,G8D1GL,pottery,GL,Admiration,0,Human,1
47,G8D1GL,pottery,GL,Love,0,Human,1
47,G8D1GL,pottery,GL,Contentment,6,Human,1
47,G8D1GL,pottery,GL,Pleasure,6,Human,1
47,G8D1GL,pottery,GL,Joy,6,Human,1
47,G8D1GL,pottery,GL,Pride,5,Human,1
47,G8D1GL,pottery,GL,Amusement,0,Human,1
47,G8D1GL,pottery,GL,Interest,0,Human,1
47,G8D5BH,project,BH,Anger,0,Human,1
47,G8D5BH,project,BH,Hate,0,Human,1
47,G8D5BH,project,BH,Contempt,0,Human,1
47,G8D5BH,project,BH,Disgust,0,Human,1
47,G8D5BH,project,BH,Fear,0,Human,1
47,G8D5BH,project,BH,Disappointment,5,Human,1
47,G8D5BH,project,BH,Shame,3,Human,1
47,G8D5BH,project,BH,Regret,5,Human,1
47,G8D5BH,project,BH,Guilt,2,Human,1
47,G8D5BH,project,BH,Sadness,5,Human,1
47,G8D5BH,project,BH,Compassion,0,Human,1
47,G8D5BH,project,BH,Relief,0,Human,1
47,G8D5BH,project,BH,Admiration,0,Human,1
47,G8D5BH,project,BH,Love,0,Human,1
47,G8D5BH,project,BH,Contentment,0,Human,1
47,G8D5BH,project,BH,Pleasure,0,Human,1
47,G8D5BH,project,BH,Joy,0,Human,1
47,G8D5BH,project,BH,Pride,0,Human,1
47,G8D5BH,project,BH,Amusement,0,Human,1
47,G8D5BH,project,BH,Interest,0,Human,1
47,G8D4BL,exam,BL,Anger,0,Human,1
47,G8D4BL,exam,BL,Hate,0,Human,1
47,G8D4BL,exam,BL,Contempt,0,Human,1
47,G8D4BL,exam,BL,Disgust,1,Human,1
47,G8D4BL,exam,BL,Fear,4,Human,1
47,G8D4BL,exam,BL,Disappointment,4,Human,1
47,G8D4BL,exam,BL,Shame,4,Human,1
47,G8D4BL,exam,BL,Regret,4,Human,1
47,G8D4BL,exam,BL,Guilt,1,Human,1
47,G8D4BL,exam,BL,Sadness,4,Human,1
47,G8D4BL,exam,BL,Compassion,0,Human,1
47,G8D4BL,exam,BL,Relief,0,Human,1
47,G8D4BL,exam,BL,Admiration,0,Human,1
47,G8D4BL,exam,BL,Love,0,Human,1
47,G8D4BL,exam,BL,Contentment,0,Human,1
47,G8D4BL,exam,BL,Pleasure,0,Human,1
47,G8D4BL,exam,BL,Joy,0,Human,1
47,G8D4BL,exam,BL,Pride,0,Human,1
47,G8D4BL,exam,BL,Amusement,0,Human,1
47,G8D4BL,exam,BL,Interest,0,Human,1
48,G8D3BH,basketball,BH,Anger,4,Human,1
48,G8D3BH,basketball,BH,Hate,0,Human,1
48,G8D3BH,basketball,BH,Contempt,5,Human,1
48,G8D3BH,basketball,BH,Disgust,5,Human,1
48,G8D3BH,basketball,BH,Fear,0,Human,1
48,G8D3BH,basketball,BH,Disappointment,6,Human,1
48,G8D3BH,basketball,BH,Shame,5,Human,1
48,G8D3BH,basketball,BH,Regret,1,Human,1
48,G8D3BH,basketball,BH,Guilt,1,Human,1
48,G8D3BH,basketball,BH,Sadness,6,Human,1
48,G8D3BH,basketball,BH,Compassion,2,Human,1
48,G8D3BH,basketball,BH,Relief,1,Human,1
48,G8D3BH,basketball,BH,Admiration,0,Human,1
48,G8D3BH,basketball,BH,Love,0,Human,1
48,G8D3BH,basketball,BH,Contentment,0,Human,1
48,G8D3BH,basketball,BH,Pleasure,0,Human,1
48,G8D3BH,basketball,BH,Joy,0,Human,1
48,G8D3BH,basketball,BH,Pride,0,Human,1
48,G8D3BH,basketball,BH,Amusement,0,Human,1
48,G8D3BH,basketball,BH,Interest,0,Human,1
48,G8D2BL,social_old,BL,Anger,0,Human,1
48,G8D2BL,social_old,BL,Hate,0,Human,1
48,G8D2BL,social_old,BL,Contempt,0,Human,1
48,G8D2BL,social_old,BL,Disgust,0,Human,1
48,G8D2BL,social_old,BL,Fear,0,Human,1
48,G8D2BL,social_old,BL,Disappointment,0,Human,1
48,G8D2BL,social_old,BL,Shame,0,Human,1
48,G8D2BL,social_old,BL,Regret,0,Human,1
48,G8D2BL,social_old,BL,Guilt,0,Human,1
48,G8D2BL,social_old,BL,Sadness,0,Human,1
48,G8D2BL,social_old,BL,Compassion,3,Human,1
48,G8D2BL,social_old,BL,Relief,4,Human,1
48,G8D2BL,social_old,BL,Admiration,4,Human,1
48,G8D2BL,social_old,BL,Love,6,Human,1
48,G8D2BL,social_old,BL,Contentment,6,Human,1
48,G8D2BL,social_old,BL,Pleasure,6,Human,1
48,G8D2BL,social_old,BL,Joy,5,Human,1
48,G8D2BL,social_old,BL,Pride,5,Human,1
48,G8D2BL,social_old,BL,Amusement,6,Human,1
48,G8D2BL,social_old,BL,Interest,5,Human,1
48,G8D1GH,pottery,GH,Anger,0,Human,1
48,G8D1GH,pottery,GH,Hate,0,Human,1
48,G8D1GH,pottery,GH,Contempt,0,Human,1
48,G8D1GH,pottery,GH,Disgust,0,Human,1
48,G8D1GH,pottery,GH,Fear,0,Human,1
48,G8D1GH,pottery,GH,Disappointment,0,Human,1
48,G8D1GH,pottery,GH,Shame,0,Human,1
48,G8D1GH,pottery,GH,Regret,0,Human,1
48,G8D1GH,pottery,GH,Guilt,0,Human,1
48,G8D1GH,pottery,GH,Sadness,0,Human,1
48,G8D1GH,pottery,GH,Compassion,3,Human,1
48,G8D1GH,pottery,GH,Relief,6,Human,1
48,G8D1GH,pottery,GH,Admiration,6,Human,1
48,G8D1GH,pottery,GH,Love,5,Human,1
48,G8D1GH,pottery,GH,Contentment,6,Human,1
48,G8D1GH,pottery,GH,Pleasure,6,Human,1
48,G8D1GH,pottery,GH,Joy,6,Human,1
48,G8D1GH,pottery,GH,Pride,6,Human,1
48,G8D1GH,pottery,GH,Amusement,6,Human,1
48,G8D1GH,pottery,GH,Interest,6,Human,1
48,G8D5GL,project,GL,Anger,0,Human,1
48,G8D5GL,project,GL,Hate,0,Human,1
48,G8D5GL,project,GL,Contempt,0,Human,1
48,G8D5GL,project,GL,Disgust,0,Human,1
48,G8D5GL,project,GL,Fear,0,Human,1
48,G8D5GL,project,GL,Disappointment,0,Human,1
48,G8D5GL,project,GL,Shame,0,Human,1
48,G8D5GL,project,GL,Regret,0,Human,1
48,G8D5GL,project,GL,Guilt,0,Human,1
48,G8D5GL,project,GL,Sadness,0,Human,1
48,G8D5GL,project,GL,Compassion,0,Human,1
48,G8D5GL,project,GL,Relief,0,Human,1
48,G8D5GL,project,GL,Admiration,0,Human,1
48,G8D5GL,project,GL,Love,0,Human,1
48,G8D5GL,project,GL,Contentment,0,Human,1
48,G8D5GL,project,GL,Pleasure,0,Human,1
48,G8D5GL,project,GL,Joy,0,Human,1
48,G8D5GL,project,GL,Pride,0,Human,1
48,G8D5GL,project,GL,Amusement,5,Human,1
48,G8D5GL,project,GL,Interest,2,Human,1
48,G8D4BH,exam,BH,Anger,5,Human,1
48,G8D4BH,exam,BH,Hate,0,Human,1
48,G8D4BH,exam,BH,Contempt,5,Human,1
48,G8D4BH,exam,BH,Disgust,4,Human,1
48,G8D4BH,exam,BH,Fear,3,Human,1
48,G8D4BH,exam,BH,Disappointment,5,Human,1
48,G8D4BH,exam,BH,Shame,0,Human,1
48,G8D4BH,exam,BH,Regret,4,Human,1
48,G8D4BH,exam,BH,Guilt,5,Human,1
48,G8D4BH,exam,BH,Sadness,6,Human,1
48,G8D4BH,exam,BH,Compassion,3,Human,1
48,G8D4BH,exam,BH,Relief,0,Human,1
48,G8D4BH,exam,BH,Admiration,0,Human,1
48,G8D4BH,exam,BH,Love,0,Human,1
48,G8D4BH,exam,BH,Contentment,0,Human,1
48,G8D4BH,exam,BH,Pleasure,0,Human,1
48,G8D4BH,exam,BH,Joy,0,Human,1
48,G8D4BH,exam,BH,Pride,0,Human,1
48,G8D4BH,exam,BH,Amusement,0,Human,1
48,G8D4BH,exam,BH,Interest,1,Human,1
48,G8D3BL,basketball,BL,Anger,0,Human,1
48,G8D3BL,basketball,BL,Hate,0,Human,1
48,G8D3BL,basketball,BL,Contempt,0,Human,1
48,G8D3BL,basketball,BL,Disgust,0,Human,1
48,G8D3BL,basketball,BL,Fear,0,Human,1
48,G8D3BL,basketball,BL,Disappointment,1,Human,1
48,G8D3BL,basketball,BL,Shame,1,Human,1
48,G8D3BL,basketball,BL,Regret,0,Human,1
48,G8D3BL,basketball,BL,Guilt,0,Human,1
48,G8D3BL,basketball,BL,Sadness,0,Human,1
48,G8D3BL,basketball,BL,Compassion,0,Human,1
48,G8D3BL,basketball,BL,Relief,5,Human,1
48,G8D3BL,basketball,BL,Admiration,0,Human,1
48,G8D3BL,basketball,BL,Love,0,Human,1
48,G8D3BL,basketball,BL,Contentment,1,Human,1
48,G8D3BL,basketball,BL,Pleasure,0,Human,1
48,G8D3BL,basketball,BL,Joy,0,Human,1
48,G8D3BL,basketball,BL,Pride,0,Human,1
48,G8D3BL,basketball,BL,Amusement,0,Human,1
48,G8D3BL,basketball,BL,Interest,0,Human,1
48,G8D2GH,social_old,GH,Anger,0,Human,1
48,G8D2GH,social_old,GH,Hate,0,Human,1
48,G8D2GH,social_old,GH,Contempt,0,Human,1
48,G8D2GH,social_old,GH,Disgust,0,Human,1
48,G8D2GH,social_old,GH,Fear,0,Human,1
48,G8D2GH,social_old,GH,Disappointment,0,Human,1
48,G8D2GH,social_old,GH,Shame,0,Human,1
48,G8D2GH,social_old,GH,Regret,0,Human,1
48,G8D2GH,social_old,GH,Guilt,0,Human,1
48,G8D2GH,social_old,GH,Sadness,0,Human,1
48,G8D2GH,social_old,GH,Compassion,2,Human,1
48,G8D2GH,social_old,GH,Relief,6,Human,1
48,G8D2GH,social_old,GH,Admiration,5,Human,1
48,G8D2GH,social_old,GH,Love,5,Human,1
48,G8D2GH,social_old,GH,Contentment,6,Human,1
48,G8D2GH,social_old,GH,Pleasure,5,Human,1
48,G8D2GH,social_old,GH,Joy,5,Human,1
48,G8D2GH,social_old,GH,Pride,6,Human,1
48,G8D2GH,social_old,GH,Amusement,6,Human,1
48,G8D2GH,social_old,GH,Interest,4,Human,1
48,G8D1GL,pottery,GL,Anger,0,Human,1
48,G8D1GL,pottery,GL,Hate,0,Human,1
48,G8D1GL,pottery,GL,Contempt,0,Human,1
48,G8D1GL,pottery,GL,Disgust,0,Human,1
48,G8D1GL,pottery,GL,Fear,0,Human,1
48,G8D1GL,pottery,GL,Disappointment,0,Human,1
48,G8D1GL,pottery,GL,Shame,0,Human,1
48,G8D1GL,pottery,GL,Regret,0,Human,1
48,G8D1GL,pottery,GL,Guilt,0,Human,1
48,G8D1GL,pottery,GL,Sadness,0,Human,1
48,G8D1GL,pottery,GL,Compassion,2,Human,1
48,G8D1GL,pottery,GL,Relief,4,Human,1
48,G8D1GL,pottery,GL,Admiration,5,Human,1
48,G8D1GL,pottery,GL,Love,4,Human,1
48,G8D1GL,pottery,GL,Contentment,2,Human,1
48,G8D1GL,pottery,GL,Pleasure,6,Human,1
48,G8D1GL,pottery,GL,Joy,6,Human,1
48,G8D1GL,pottery,GL,Pride,6,Human,1
48,G8D1GL,pottery,GL,Amusement,6,Human,1
48,G8D1GL,pottery,GL,Interest,6,Human,1
48,G8D5BH,project,BH,Anger,5,Human,1
48,G8D5BH,project,BH,Hate,1,Human,1
48,G8D5BH,project,BH,Contempt,5,Human,1
48,G8D5BH,project,BH,Disgust,6,Human,1
48,G8D5BH,project,BH,Fear,2,Human,1
48,G8D5BH,project,BH,Disappointment,6,Human,1
48,G8D5BH,project,BH,Shame,4,Human,1
48,G8D5BH,project,BH,Regret,5,Human,1
48,G8D5BH,project,BH,Guilt,5,Human,1
48,G8D5BH,project,BH,Sadness,6,Human,1
48,G8D5BH,project,BH,Compassion,1,Human,1
48,G8D5BH,project,BH,Relief,1,Human,1
48,G8D5BH,project,BH,Admiration,2,Human,1
48,G8D5BH,project,BH,Love,1,Human,1
48,G8D5BH,project,BH,Contentment,1,Human,1
48,G8D5BH,project,BH,Pleasure,0,Human,1
48,G8D5BH,project,BH,Joy,1,Human,1
48,G8D5BH,project,BH,Pride,0,Human,1
48,G8D5BH,project,BH,Amusement,2,Human,1
48,G8D5BH,project,BH,Interest,0,Human,1
48,G8D4BL,exam,BL,Anger,1,Human,1
48,G8D4BL,exam,BL,Hate,0,Human,1
48,G8D4BL,exam,BL,Contempt,4,Human,1
48,G8D4BL,exam,BL,Disgust,2,Human,1
48,G8D4BL,exam,BL,Fear,4,Human,1
48,G8D4BL,exam,BL,Disappointment,4,Human,1
48,G8D4BL,exam,BL,Shame,1,Human,1
48,G8D4BL,exam,BL,Regret,3,Human,1
48,G8D4BL,exam,BL,Guilt,1,Human,1
48,G8D4BL,exam,BL,Sadness,4,Human,1
48,G8D4BL,exam,BL,Compassion,1,Human,1
48,G8D4BL,exam,BL,Relief,1,Human,1
48,G8D4BL,exam,BL,Admiration,0,Human,1
48,G8D4BL,exam,BL,Love,0,Human,1
48,G8D4BL,exam,BL,Contentment,2,Human,1
48,G8D4BL,exam,BL,Pleasure,0,Human,1
48,G8D4BL,exam,BL,Joy,0,Human,1
48,G8D4BL,exam,BL,Pride,0,Human,1
48,G8D4BL,exam,BL,Amusement,0,Human,1
48,G8D4BL,exam,BL,Interest,1,Human,1
49,G7D2GL,social_old,GL,Anger,0,Human,1
49,G7D2GL,social_old,GL,Hate,0,Human,1
49,G7D2GL,social_old,GL,Contempt,0,Human,1
49,G7D2GL,social_old,GL,Disgust,0,Human,1
49,G7D2GL,social_old,GL,Fear,0,Human,1
49,G7D2GL,social_old,GL,Disappointment,0,Human,1
49,G7D2GL,social_old,GL,Shame,0,Human,1
49,G7D2GL,social_old,GL,Regret,0,Human,1
49,G7D2GL,social_old,GL,Guilt,0,Human,1
49,G7D2GL,social_old,GL,Sadness,0,Human,1
49,G7D2GL,social_old,GL,Compassion,1,Human,1
49,G7D2GL,social_old,GL,Relief,4,Human,1
49,G7D2GL,social_old,GL,Admiration,0,Human,1
49,G7D2GL,social_old,GL,Love,0,Human,1
49,G7D2GL,social_old,GL,Contentment,3,Human,1
49,G7D2GL,social_old,GL,Pleasure,3,Human,1
49,G7D2GL,social_old,GL,Joy,2,Human,1
49,G7D2GL,social_old,GL,Pride,3,Human,1
49,G7D2GL,social_old,GL,Amusement,0,Human,1
49,G7D2GL,social_old,GL,Interest,3,Human,1
49,G7D3BH,basketball,BH,Anger,0,Human,1
49,G7D3BH,basketball,BH,Hate,0,Human,1
49,G7D3BH,basketball,BH,Contempt,0,Human,1
49,G7D3BH,basketball,BH,Disgust,0,Human,1
49,G7D3BH,basketball,BH,Fear,0,Human,1
49,G7D3BH,basketball,BH,Disappointment,5,Human,1
